"StateFIPS","State","CountyFIPS","County","Report Date","Year","Value","Data Comment",,"Maximum Temperature for Date (1979-2021)","Hottest Temperature for Date (1979-2021)",
"36","New York","36001","Albany","1979-07-17","1979","82.6","",,"90.7",
"36","New York","36001","Albany","1979-07-18","1979","77.1","",,"90.3",
"36","New York","36001","Albany","1979-07-19","1979","81.5","",,"91.7",
"36","New York","36001","Albany","1979-07-20","1979","83.3","",,"92.7",
"36","New York","36001","Albany","1979-07-21","1979","82.2","",,"94.1",
"36","New York","36001","Albany","1979-07-22","1979","86.2","",,"92.8",
"36","New York","36001","Albany","1979-07-23","1979","85.6","",,"89.9",
"36","New York","36001","Albany","1979-07-24","1979","83.8","",,"90.6",
"36","New York","36001","Albany","1979-07-25","1979","84.9","",,"88.1",
"36","New York","36001","Albany","1979-07-26","1979","84.5","",,"88.7",
"36","New York","36001","Albany","1979-07-27","1979","84.4","",,"91.1",
"36","New York","36001","Albany","1979-07-28","1979","85.4","",,"88.5",
"36","New York","36001","Albany","1979-07-29","1979","83.5","",,"89.8",
"36","New York","36001","Albany","1979-07-30","1979","85.1","",,"90.6",
"36","New York","36001","Albany","1979-07-31","1979","86.5","",,"90.3",
"36","New York","36001","Albany","1979-08-01","1979","84.3","",,"92.1",
"36","New York","36001","Albany","1979-08-02","1979","89.1","",,"92.3",
"36","New York","36001","Albany","1979-08-03","1979","84.8","",,"92.0",
"36","New York","36001","Albany","1979-08-04","1979","85.3","",,"90.4",
"36","New York","36001","Albany","1979-08-05","1979","85.6","",,"87.6",
"36","New York","36001","Albany","1979-08-06","1979","78.8","",,"90.6",
"36","New York","36001","Albany","1979-08-07","1979","75.2","",,"90.0",
"36","New York","36001","Albany","1979-08-08","1979","79.5","",,"90.1",
"36","New York","36001","Albany","1979-08-09","1979","73.8","",,"91.0",
"36","New York","36001","Albany","1979-08-10","1979","80.1","",,"88.7",
"36","New York","36001","Albany","1979-08-11","1979","68.9","",,"92.0",
"36","New York","36001","Albany","1979-08-12","1979","60.8","",,"91.2",
"36","New York","36001","Albany","1979-08-13","1979","70.6","",,"90.7",
"36","New York","36001","Albany","1979-08-14","1979","74.7","",,"93.5",
"36","New York","36001","Albany","1979-08-15","1979","62.4","",,"89.4",
"36","New York","36001","Albany","1979-08-16","1979","70.0","",,"90.9",
"36","New York","36001","Albany","1979-08-17","1979","68.9","",,"90.7",
"36","New York","36001","Albany","1979-08-18","1979","59.5","",,"87.9",
"36","New York","36001","Albany","1979-08-19","1979","72.9","",,"86.4",
"36","New York","36001","Albany","1979-08-20","1979","74.9","",,"86.9",
"36","New York","36001","Albany","1979-08-21","1979","78.2","",,"88.7",
"36","New York","36001","Albany","1979-08-22","1979","78.9","",,"87.3",
"36","New York","36001","Albany","1979-08-23","1979","79.0","",,"86.9",
"36","New York","36001","Albany","1979-08-24","1979","77.3","",,"88.2",
"36","New York","36001","Albany","1979-08-25","1979","82.4","",,"91.2",
"36","New York","36001","Albany","1979-08-26","1979","74.0","",,"89.8",
"36","New York","36001","Albany","1979-08-27","1979","82.4","",,"89.0",
"36","New York","36001","Albany","1979-08-28","1979","81.7","",,"90.4",
"36","New York","36001","Albany","1979-08-29","1979","81.0","",,"90.9",
"36","New York","36001","Albany","1979-08-30","1979","83.9","",,"90.1",
"36","New York","36001","Albany","1979-08-31","1979","75.6","",,"88.9",
"36","New York","36001","Albany","1979-09-01","1979","80.6","",,"89.3",
"36","New York","36001","Albany","1979-09-02","1979","82.5","",,"89.7",
"36","New York","36001","Albany","1979-09-03","1979","81.2","",,"89.5",
"36","New York","36001","Albany","1979-09-04","1979","81.7","",,"88.3",
"36","New York","36001","Albany","1979-09-05","1979","81.2","",,"90.4",
"36","New York","36001","Albany","1979-09-06","1979","72.0","",,"86.5",
"36","New York","36001","Albany","1979-09-07","1979","76.0","",,"88.3",
"36","New York","36001","Albany","1979-09-08","1979","66.2","",,"88.4",
"36","New York","36001","Albany","1979-09-09","1979","64.3","",,"88.7",
"36","New York","36001","Albany","1979-09-10","1979","69.8","",,"87.0",
"36","New York","36001","Albany","1979-09-11","1979","65.2","",,"91.7",
"36","New York","36001","Albany","1979-09-12","1979","69.1","",,"84.3",
"36","New York","36001","Albany","1979-09-13","1979","70.8","",,"85.2",
"36","New York","36001","Albany","1979-09-14","1979","72.8","",,"84.8",
"36","New York","36001","Albany","1979-09-15","1979","66.0","",,"85.1",
"36","New York","36001","Albany","1979-09-16","1979","66.9","",,"86.3",
"36","New York","36001","Albany","1979-09-17","1979","73.5","",,"83.5",
"36","New York","36001","Albany","1979-09-18","1979","75.4","",,"84.8",
"36","New York","36001","Albany","1979-09-19","1979","62.0","",,"86.3",
"36","New York","36001","Albany","1979-09-20","1979","59.5","",,"85.5",
"36","New York","36001","Albany","1979-09-21","1979","62.6","",,"84.5",
"36","New York","36001","Albany","1979-09-22","1979","65.7","",,"85.7",
"36","New York","36001","Albany","1979-09-23","1979","60.6","",,"83.9",
"36","New York","36001","Albany","1979-09-24","1979","63.0","",,"87.2",
"36","New York","36001","Albany","1979-09-25","1979","68.1","",,"87.3",
"36","New York","36001","Albany","1979-09-26","1979","71.9","",,"86.4",
"36","New York","36001","Albany","1979-09-27","1979","71.6","",,"86.8",
"36","New York","36001","Albany","1979-09-28","1979","60.3","",,"82.7",
"36","New York","36001","Albany","1979-09-29","1979","75.8","",,"81.0",
"36","New York","36001","Albany","1979-09-30","1979","71.1","",,"83.6",
"36","New York","36001","Albany","1980-05-01","1980","69.5","",,"81.6",
"36","New York","36001","Albany","1980-05-02","1980","63.3","",,"84.5",
"36","New York","36001","Albany","1980-05-03","1980","74.1","",,"84.9",
"36","New York","36001","Albany","1980-05-04","1980","59.3","",,"83.5",
"36","New York","36001","Albany","1980-05-05","1980","64.9","",,"74.7",
"36","New York","36001","Albany","1980-05-06","1980","75.5","",,"79.1",
"36","New York","36001","Albany","1980-05-07","1980","68.6","",,"83.1",
"36","New York","36001","Albany","1980-05-08","1980","54.5","",,"82.9",
"36","New York","36001","Albany","1980-05-09","1980","51.4","",,"87.1",
"36","New York","36001","Albany","1980-05-10","1980","57.5","",,"85.7",
"36","New York","36001","Albany","1980-05-11","1980","60.8","",,"85.0",
"36","New York","36001","Albany","1980-05-12","1980","65.9","",,"82.2",
"36","New York","36001","Albany","1980-05-13","1980","65.4","",,"83.1",
"36","New York","36001","Albany","1980-05-14","1980","62.4","",,"82.3",
"36","New York","36001","Albany","1980-05-15","1980","55.4","",,"80.3",
"36","New York","36001","Albany","1980-05-16","1980","63.1","",,"82.9",
"36","New York","36001","Albany","1980-05-17","1980","69.5","",,"85.5",
"36","New York","36001","Albany","1980-05-18","1980","59.7","",,"86.0",
"36","New York","36001","Albany","1980-05-19","1980","69.9","",,"84.9",
"36","New York","36001","Albany","1980-05-20","1980","70.9","",,"85.9",
"36","New York","36001","Albany","1980-05-21","1980","65.9","",,"85.5",
"36","New York","36001","Albany","1980-05-22","1980","79.5","",,"82.8",
"36","New York","36001","Albany","1980-05-23","1980","82.5","",,"82.5","true",
"36","New York","36001","Albany","1980-05-24","1980","83.7","",,"84.3",
"36","New York","36001","Albany","1980-05-25","1980","72.0","",,"85.5",
"36","New York","36001","Albany","1980-05-26","1980","60.5","",,"90.2",
"36","New York","36001","Albany","1980-05-27","1980","63.5","",,"85.4",
"36","New York","36001","Albany","1980-05-28","1980","63.7","",,"88.1",
"36","New York","36001","Albany","1980-05-29","1980","67.5","",,"88.1",
"36","New York","36001","Albany","1980-05-30","1980","73.6","",,"85.4",
"36","New York","36001","Albany","1980-05-31","1980","78.8","",,"88.0",
"36","New York","36001","Albany","1980-06-01","1980","71.1","",,"87.9",
"36","New York","36001","Albany","1980-06-02","1980","78.8","",,"86.4",
"36","New York","36001","Albany","1980-06-03","1980","76.9","",,"81.3",
"36","New York","36001","Albany","1980-06-04","1980","68.7","",,"81.6",
"36","New York","36001","Albany","1980-06-05","1980","68.5","",,"85.0",
"36","New York","36001","Albany","1980-06-06","1980","71.1","",,"86.1",
"36","New York","36001","Albany","1980-06-07","1980","67.2","",,"90.8",
"36","New York","36001","Albany","1980-06-08","1980","72.3","",,"88.7",
"36","New York","36001","Albany","1980-06-09","1980","57.9","",,"89.8",
"36","New York","36001","Albany","1980-06-10","1980","56.3","",,"91.0",
"36","New York","36001","Albany","1980-06-11","1980","55.6","",,"86.0",
"36","New York","36001","Albany","1980-06-12","1980","63.7","",,"88.4",
"36","New York","36001","Albany","1980-06-13","1980","73.8","",,"87.8",
"36","New York","36001","Albany","1980-06-14","1980","75.3","",,"88.0",
"36","New York","36001","Albany","1980-06-15","1980","74.4","",,"88.3",
"36","New York","36001","Albany","1980-06-16","1980","64.2","",,"89.6",
"36","New York","36001","Albany","1980-06-17","1980","66.9","",,"89.8",
"36","New York","36001","Albany","1980-06-18","1980","72.5","",,"90.4",
"36","New York","36001","Albany","1980-06-19","1980","75.4","",,"89.2",
"36","New York","36001","Albany","1980-06-20","1980","68.4","",,"90.8",
"36","New York","36001","Albany","1980-06-21","1980","71.7","",,"90.1",
"36","New York","36001","Albany","1980-06-22","1980","76.2","",,"87.3",
"36","New York","36001","Albany","1980-06-23","1980","80.4","",,"87.4",
"36","New York","36001","Albany","1980-06-24","1980","85.0","",,"88.5",
"36","New York","36001","Albany","1980-06-25","1980","85.9","",,"89.6",
"36","New York","36001","Albany","1980-06-26","1980","84.8","",,"92.1",
"36","New York","36001","Albany","1980-06-27","1980","81.8","",,"88.5",
"36","New York","36001","Albany","1980-06-28","1980","67.2","",,"89.9",
"36","New York","36001","Albany","1980-06-29","1980","73.8","",,"90.0",
"36","New York","36001","Albany","1980-06-30","1980","73.3","",,"88.9",
"36","New York","36001","Albany","1980-07-01","1980","79.0","",,"93.9",
"36","New York","36001","Albany","1980-07-02","1980","77.8","",,"92.9",
"36","New York","36001","Albany","1980-07-03","1980","82.1","",,"93.4",
"36","New York","36001","Albany","1980-07-04","1980","78.9","",,"91.5",
"36","New York","36001","Albany","1980-07-05","1980","77.9","",,"91.9",
"36","New York","36001","Albany","1980-07-06","1980","69.3","",,"91.2",
"36","New York","36001","Albany","1980-07-07","1980","74.8","",,"90.5",
"36","New York","36001","Albany","1980-07-08","1980","75.8","",,"90.4",
"36","New York","36001","Albany","1980-07-09","1980","78.8","",,"90.8",
"36","New York","36001","Albany","1980-07-10","1980","82.5","",,"90.2",
"36","New York","36001","Albany","1980-07-11","1980","82.6","",,"87.7",
"36","New York","36001","Albany","1980-07-12","1980","68.2","",,"86.0",
"36","New York","36001","Albany","1980-07-13","1980","74.1","",,"88.1",
"36","New York","36001","Albany","1980-07-14","1980","81.9","",,"93.3",
"36","New York","36001","Albany","1980-07-15","1980","84.2","",,"90.0",
"36","New York","36001","Albany","1980-07-16","1980","89.2","",,"89.8",
"36","New York","36001","Albany","1980-07-17","1980","87.5","",,"90.7",
"36","New York","36001","Albany","1980-07-18","1980","81.1","",,"90.3",
"36","New York","36001","Albany","1980-07-19","1980","84.6","",,"91.7",
"36","New York","36001","Albany","1980-07-20","1980","89.9","",,"92.7",
"36","New York","36001","Albany","1980-07-21","1980","90.2","",,"94.1",
"36","New York","36001","Albany","1980-07-22","1980","79.1","",,"92.8",
"36","New York","36001","Albany","1980-07-23","1980","76.5","",,"89.9",
"36","New York","36001","Albany","1980-07-24","1980","77.6","",,"90.6",
"36","New York","36001","Albany","1980-07-25","1980","80.8","",,"88.1",
"36","New York","36001","Albany","1980-07-26","1980","81.0","",,"88.7",
"36","New York","36001","Albany","1980-07-27","1980","85.2","",,"91.1",
"36","New York","36001","Albany","1980-07-28","1980","80.3","",,"88.5",
"36","New York","36001","Albany","1980-07-29","1980","74.0","",,"89.8",
"36","New York","36001","Albany","1980-07-30","1980","81.7","",,"90.6",
"36","New York","36001","Albany","1980-07-31","1980","82.1","",,"90.3",
"36","New York","36001","Albany","1980-08-01","1980","83.0","",,"92.1",
"36","New York","36001","Albany","1980-08-02","1980","86.4","",,"92.3",
"36","New York","36001","Albany","1980-08-03","1980","84.0","",,"92.0",
"36","New York","36001","Albany","1980-08-04","1980","84.4","",,"90.4",
"36","New York","36001","Albany","1980-08-05","1980","84.9","",,"87.6",
"36","New York","36001","Albany","1980-08-06","1980","86.4","",,"90.6",
"36","New York","36001","Albany","1980-08-07","1980","84.5","",,"90.0",
"36","New York","36001","Albany","1980-08-08","1980","87.9","",,"90.1",
"36","New York","36001","Albany","1980-08-09","1980","83.3","",,"91.0",
"36","New York","36001","Albany","1980-08-10","1980","77.4","",,"88.7",
"36","New York","36001","Albany","1980-08-11","1980","74.2","",,"92.0",
"36","New York","36001","Albany","1980-08-12","1980","79.6","",,"91.2",
"36","New York","36001","Albany","1980-08-13","1980","78.1","",,"90.7",
"36","New York","36001","Albany","1980-08-14","1980","73.5","",,"93.5",
"36","New York","36001","Albany","1980-08-15","1980","78.1","",,"89.4",
"36","New York","36001","Albany","1980-08-16","1980","69.0","",,"90.9",
"36","New York","36001","Albany","1980-08-17","1980","74.9","",,"90.7",
"36","New York","36001","Albany","1980-08-18","1980","78.5","",,"87.9",
"36","New York","36001","Albany","1980-08-19","1980","79.8","",,"86.4",
"36","New York","36001","Albany","1980-08-20","1980","74.7","",,"86.9",
"36","New York","36001","Albany","1980-08-21","1980","73.4","",,"88.7",
"36","New York","36001","Albany","1980-08-22","1980","73.5","",,"87.3",
"36","New York","36001","Albany","1980-08-23","1980","82.0","",,"86.9",
"36","New York","36001","Albany","1980-08-24","1980","83.4","",,"88.2",
"36","New York","36001","Albany","1980-08-25","1980","83.0","",,"91.2",
"36","New York","36001","Albany","1980-08-26","1980","83.5","",,"89.8",
"36","New York","36001","Albany","1980-08-27","1980","87.5","",,"89.0",
"36","New York","36001","Albany","1980-08-28","1980","81.7","",,"90.4",
"36","New York","36001","Albany","1980-08-29","1980","78.1","",,"90.9",
"36","New York","36001","Albany","1980-08-30","1980","85.0","",,"90.1",
